id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,NEG,NEU,POS,sentimiento
826580707807985664,2017-01-31 23:59:32+00:00,826580707807985664,#JuntosPorChile | Más de 50 mil personas han aportado para que dos mil familias tengan un kit casa básica. EN VIVO » https://t.co/ucHGITVRpH https://t.co/RPAfbtzV0p,5,9,0,0,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.103237,0.46906,0.427703,NEU
826580000358952961,2017-01-31 23:56:43+00:00,826580000358952961,#JuntosPorChile | 1.000 millones de pesos para 2.000 hogares. En minutos revisaremos el cómputo final. EN VIVO » https://t.co/ucHGITVRpH https://t.co/kokMUs8pbr,8,16,3,3,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.111969,0.575477,0.312553,NEU
826579403736018944,2017-01-31 23:54:21+00:00,826579403736018944,#JuntosPorChile | Comienza el cierre de la campaña solidaria. EN VIVO » https://t.co/ucHGITVRpH https://t.co/Hu3KmOFOCh,8,14,1,0,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.136979,0.506494,0.356526,NEU
826578020123209728,2017-01-31 23:48:51+00:00,826575068583051265,"⚽️ ¡Gol de ""La unión""! Carlos Salom anota a los 45 » https://t.co/iAB0Kq2Q1z",0,0,1,0,http://bit.ly/2koahYY,es,False,58048133.0,meganoticiascl,0.196812,0.555512,0.247676,NEU
826576483724492800,2017-01-31 23:42:45+00:00,826575068583051265,⚽️ Gol de Cerro. Pellejero anota el 1 a 1 ante Unión Española en la pre Libertadores » https://t.co/A12y6TCRYR,0,1,1,0,http://bit.ly/2kolKrL,es,False,58048133.0,meganoticiascl,0.120576,0.661215,0.218209,NEU
826575068583051265,2017-01-31 23:37:08+00:00,826575068583051265,"⚽️ Diego Churín anota el 1 a 0 ante Cerro, y pone a Unión Española delante en el marcador, en la pre Libertadores » https://t.co/A12y6TCRYR",5,10,1,0,http://bit.ly/2kolKrL,es,False,,meganoticiascl,0.092361,0.581,0.326639,NEU
826569503437885442,2017-01-31 23:15:01+00:00,826569503437885442,"🎾 Nicolás Massú y la serie ante República Dominica: ""Es difícil pero tenemos opciones de ganar"" » https://t.co/okmj1eKevc https://t.co/TelUzX2aeJ",1,3,0,1,http://bit.ly/2jAj1GY,es,False,,meganoticiascl,0.143591,0.603026,0.253383,NEU
826565726274150400,2017-01-31 23:00:00+00:00,826565726274150400,Arsenal sufre una dolorosa derrota ante Watford y se aleja del líder Chelsea » https://t.co/YQs4kdcybX https://t.co/RRTXa87yB2,1,0,0,2,http://bit.ly/2jAbuIp,ca,False,,meganoticiascl,0.74403,0.212021,0.043948,NEG
826562172717297665,2017-01-31 22:45:53+00:00,826562172717297665,#JuntosPorChile | Avión SuperTanker regresa al aeropuerto de Pudahuel. EN VIVO » https://t.co/ucHGITVRpH https://t.co/09yWCj0Ef3,9,8,0,0,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.258323,0.536471,0.205206,NEU
826561716939026432,2017-01-31 22:44:04+00:00,826561716939026432,Conversamos con el alcade de Carahue. EN VIVO » https://t.co/ucHGITVRpH #JuntosPorChile https://t.co/t5ZffgVbSw,9,2,2,1,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.122595,0.525234,0.352171,NEU
826561542447575040,2017-01-31 22:43:23+00:00,826561542447575040,Incendio forestal afecta al sector de Carahue. Bomberos trabaja en lugar. EN VIVO » https://t.co/ucHGITVRpH #JuntosPorChile https://t.co/bGS794G6uq,22,7,3,1,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.270652,0.51847,0.210878,NEU
826560411411546112,2017-01-31 22:38:53+00:00,826560411411546112,#JuntosPorChile | SuperTanker combatió incendio en Dichato. EN VIVO » https://t.co/ucHGITVRpH https://t.co/UIHF3vy5Y1,8,10,0,0,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.18068,0.574583,0.244737,NEU
826560084683714562,2017-01-31 22:37:35+00:00,826560084683714562,Incendios forestales: Imagen aérea de Matanza y alrededores. EN VIVO » https://t.co/ucHGITVRpH #JuntosPorChile https://t.co/kmC3QHLEAe,25,3,3,1,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.344363,0.515319,0.140318,NEU
826559317147017217,2017-01-31 22:34:32+00:00,826559317147017217,RT @LaHeroicaCBS: Tiempo efectivo de llenado del ilyushin fue 5 minutos!! Indicado por personal al interior del avión que cierran las válvu…,102,0,0,0,,es,False,,meganoticiascl,0.204113,0.755268,0.040619,NEU
826558142641221632,2017-01-31 22:29:52+00:00,826558142641221632,"#JuntosPorChile | Conversamos con el intendente de O'Higgins, Pablo Silva. EN VIVO » https://t.co/ucHGITVRpH https://t.co/XcyS8G22pM",2,5,1,0,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.163313,0.530472,0.306215,NEU
826557705326309378,2017-01-31 22:28:08+00:00,826557705326309378,#JuntosPorChile | SuperTanker realiza descarga en Polcura. EN VIVO » https://t.co/ucHGITVRpH https://t.co/VgsM1BAiGe,10,15,0,1,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.182343,0.614286,0.203372,NEU
826556769182822401,2017-01-31 22:24:25+00:00,826556769182822401,Gran incendio forestal en Carahue: Bomberos solicita apoyo aéreo. EN VIVO » https://t.co/ucHGITVRpH #JuntosPorChile https://t.co/6LWwIvIsiz,31,10,3,3,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.353992,0.473155,0.172853,NEU
826555996856283140,2017-01-31 22:21:20+00:00,826555996856283140,#JuntosPorChile | Ilyushin IL-76 terminó sus operaciones por esta jornada. EN VIVO » https://t.co/ucHGITVRpH https://t.co/a1PQci5Hwv,6,10,3,1,http://bit.ly/2jr6B7L,es,False,,meganoticiascl,0.119631,0.67633,0.204039,NEU
