id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,NEG,NEU,POS,sentimiento
1629808998928076800,2023-02-26 11:42:00+00:00,1629536575234211841,@lmrendon @Mineduc @ProfMarcoAvila Asi visten los jovenes normales y decentes.,0,0,0,0,,es,False,77214463.0,Cachoescalona1,0.125694,0.534853,0.339453,NEU
1629679818777174017,2023-02-26 03:08:41+00:00,1629679818777174017,RT @007Artemisa: Si es el mismo personaje de la foto con el video del INDH debería ser desvinculado. Sería impresentable. @inddhh https://t…,672,0,0,0,,es,False,,Cachoescalona1,0.916992,0.074604,0.008403,NEG
1629679261786177538,2023-02-26 03:06:28+00:00,1629679261786177538,Asi luce un Pedof.👇Cuide a sus hijos. https://t.co/hQIzci4MkV,2,1,1,1,https://twitter.com/Caplevi1234/status/1629282257180426244,es,False,,Cachoescalona1,0.699107,0.267697,0.033196,NEG
1629679054503682049,2023-02-26 03:05:39+00:00,1629679054503682049,Una minoria hablando por la mayoria. Un retorcido sexual predicando con el PCO en la mano. 👇 https://t.co/qul4WpyQwI,3,1,0,0,https://twitter.com/DRESTRUM__Pl/status/1629477375615303681,es,False,,Cachoescalona1,0.884517,0.110248,0.005235,NEG
1629678010197499904,2023-02-26 03:01:30+00:00,1629678010197499904,"Notaron que la imagen, y legado del General Pinochet esta mas vivo que nunca entre los chilenos buenos y trabajadores? El BCI, Golpe de Estado #DestitucionABoric Comparini Pronunciamiento Militar https://t.co/KxWAge2Dyj",354,1049,115,11,https://twitter.com/Cachoescalona1/status/1629678010197499904/photo/1,es,False,,Cachoescalona1,0.827285,0.141136,0.031579,NEG
1629449050851254272,2023-02-25 11:51:42+00:00,1629238233954484224,"@yorkamusica Todo tongo, solo arreglines politicos y pago de favores Boric. Musicalmente un bodrio.",0,6,1,0,,es,False,1488031417.0,Cachoescalona1,0.948733,0.042442,0.008824,NEG
1629447425940135937,2023-02-25 11:45:14+00:00,1629447425940135937,Existen seres asi??👇 https://t.co/1sO65W9D1w,1,0,0,0,https://twitter.com/inddhh/status/1629141417770512385,es,False,,Cachoescalona1,0.445779,0.515753,0.038468,NEU
1629327327061594112,2023-02-25 03:48:00+00:00,1629327327061594112,"Se han fijado como los medios, el gobierno, la ONU, quieren normalizar besos entre mismo genero? Todo esta planificado por agenda 2030. Comenzo el maraqueo. Laila Roth Ovacion #FestivalDeVina Viña del Mar #vina2023 Boric QL https://t.co/5AfH60YWDq",87,140,34,8,https://twitter.com/Cachoescalona1/status/1629327327061594112/photo/1,es,False,,Cachoescalona1,0.670491,0.309531,0.019978,NEG
1629325469416914946,2023-02-25 03:40:37+00:00,1629325469416914946,"RT @medixi: 🔴Esto es lo que está haciendo falta en todo el 🌍 Coraje y determinación‼️
Que despierten de una vez por toda, los que realmente…",57,0,0,0,,es,False,,Cachoescalona1,0.693641,0.275847,0.030513,NEG
1629324743571656704,2023-02-25 03:37:44+00:00,1629284783594303488,"@aluksicc Andro, un gran saludo amigo 👍",0,0,1,0,,es,False,8.247305009170637e+17,Cachoescalona1,0.005562,0.067855,0.926583,POS
1629323250655174656,2023-02-25 03:31:48+00:00,1629323250655174656,"El Festival de Viña del Mar fue el evento musical mas importante de Sudamerica. Habia glamour, estrellas, talento, orquesta. Hoy ya no queda nada. Solo es una kermese. Laila Roth https://t.co/qYTBbND35u",21,80,5,1,https://twitter.com/Cachoescalona1/status/1629323250655174656/photo/1,es,False,,Cachoescalona1,0.009338,0.094358,0.896304,POS
1628952584894529542,2023-02-24 02:58:55+00:00,1628952584894529542,Fabrizio Copano haciendo PCO a Gabriel Boric. Y la platea lo disfruta.#FestivalDeVina2023 https://t.co/nZkzW91NJS,9,29,8,0,https://twitter.com/Cachoescalona1/status/1628952584894529542/photo/1,es,False,,Cachoescalona1,0.024647,0.235555,0.739798,POS
1628948462019518465,2023-02-24 02:42:32+00:00,1628948462019518465,"Fabrizio Copano, los que van a morir te saludan. #FestivalDeVina https://t.co/uLR1hRRrUm",9,22,10,1,https://twitter.com/Cachoescalona1/status/1628948462019518465/photo/1,es,False,,Cachoescalona1,0.148088,0.355448,0.496464,POS
1628810355605442561,2023-02-23 17:33:45+00:00,1628810355605442561,"Esto solo pasa en Chile 🛑👇
@nytimeses @bbcmundo @NewsweekEspanol @NewEraMx @TelemundoNews @newskill_ES @MabelLaraNews @bbcmundo @ElyangelicaNews @PanAmPost_es @ElHuffPost @postopinion_es @HuffPostMexico @argentinapost  @NoticiasUno @NoticiasCaracol @NoticiasRCN @NTelevisa_com https://t.co/XS1Urc5LPR",0,0,0,0,https://twitter.com/QuirkeArrau/status/1628473423318900738,es,False,,Cachoescalona1,0.786478,0.200538,0.012985,NEG
1628809510939680769,2023-02-23 17:30:23+00:00,1628809510939680769,RT @Alejand31434265: #DestitucionABoric Los Comunistas deben ser juzgados a nivel mundial. Prohibición absoluta al partido politico más nef…,311,0,0,0,,es,False,,Cachoescalona1,0.825289,0.145241,0.02947,NEG
1628809246556016641,2023-02-23 17:29:20+00:00,1628809246556016641,"El alcohol Gel, si es un acelerante 👇 https://t.co/APeQ3AJ5nI",3,3,1,0,https://twitter.com/Sebasti45781359/status/1628409328699842560,es,False,,Cachoescalona1,0.270884,0.621595,0.10752,NEU
1628808505258872919,2023-02-23 17:26:24+00:00,1628792311864754183,"@osvaldo_Contr5r Esto no sera cono mucho?? Esra bien que Boric y su clan sean ineptos, pero esto es muy sospechoso.",9,27,2,0,,es,False,1.390820807597826e+18,Cachoescalona1,0.918929,0.073678,0.007393,NEG
1628808041247264770,2023-02-23 17:24:33+00:00,1628808041247264770,"El ultimo papelon del gobierno 👇👇. Boric no sabe que hacer, estan totalmente perdidos  #DestitucionABoric Jani Dueñas Karen FFAA Kiwi https://t.co/D68IueHNA7",16,10,0,1,https://twitter.com/osvaldo_Contr5r/status/1628792311864754183,es,False,,Cachoescalona1,0.918121,0.076644,0.005235,NEG
1628806150975025157,2023-02-23 17:17:02+00:00,1628806150975025157,"No se si vieron este video de la idea de cultura de Boric y los Todes. Lo dejaremos pasar?🚨🚨Jani Dueñas Kiwi Karen #DestitucionABoric
https://t.co/qPIQizMv6X",2,2,0,0,https://youtu.be/d-a9hLnmZQ8,es,False,,Cachoescalona1,0.659903,0.325176,0.01492,NEG
1628606564868190210,2023-02-23 04:03:57+00:00,1628606564868190210,"Se dice Todes para referirse a camionas, tortis,.depravados, hombres y mujeres con traumas sexuales. https://t.co/LJXciMOFMM",10,25,3,2,https://twitter.com/Cachoescalona1/status/1628606564868190210/photo/1,es,False,,Cachoescalona1,0.55769,0.427713,0.014597,NEG
1628598927707586560,2023-02-23 03:33:36+00:00,1628598927707586560,Parece que a la gente le encantaria que volviera Morande con Compañia y todos sus personajes que tanto nos hicieron reir.  Por que no? Rodrigo Villegas. https://t.co/QgvzrSvPXg,70,373,33,1,https://twitter.com/Cachoescalona1/status/1628598927707586560/photo/1,es,False,,Cachoescalona1,0.015967,0.125209,0.858824,POS
1628595962795945987,2023-02-23 03:21:50+00:00,1628595962795945987,Rodrigo Villegas demostro que los hombres son mas chistosos que las mujeres cuando se trata de hacer humor. #VINA2023 Festival de Viña del Mar. https://t.co/rTrbJjuBPu,18,78,10,1,https://twitter.com/Cachoescalona1/status/1628595962795945987/photo/1,es,False,,Cachoescalona1,0.142931,0.353734,0.503334,POS
1628528974769922051,2023-02-22 22:55:38+00:00,1628528974769922051,"Boric y su clan solo preocupados  de la equidad de género, las minorías sexuales, la agenda 2030 y todas sus perversiones artísticas. El chileno bueno se hastió, solo quiere trabajar y tener seguridad de volver a su casa.FOMECONCHETUMADRE Pato Oñate Kiwi #DestitucionABoric https://t.co/nTgdvoAFYg",58,64,6,2,https://twitter.com/Cachoescalona1/status/1628528974769922051/photo/1,es,False,,Cachoescalona1,0.959348,0.03505,0.005602,NEG
1628526072315650052,2023-02-22 22:44:06+00:00,1628526072315650052,"Belen Mora, bloqueada, negacionista. Fue mala la rutina y fracaso. Punto. Solo le importan los millones que le pagaron. Asi son los comunistas, caras de RJ.#EchaleLaCulpaaVina https://t.co/Mvi2EFoWJF",8,27,1,0,https://twitter.com/Cachoescalona1/status/1628526072315650052/photo/1,es,False,,Cachoescalona1,0.955632,0.038767,0.005601,NEG
1628453953993166849,2023-02-22 17:57:32+00:00,1628453953993166849,"RT @Cami_FloresO: Agenda de odio, división y polarización, con cosas q no son prioridad para los chilenos el gobierno no parará menos este…",554,0,0,0,,es,False,,Cachoescalona1,0.958116,0.035701,0.006183,NEG
1628453348595695617,2023-02-22 17:55:08+00:00,1616280702105919490,@pamelita_leiva Dejar al Kiwi sin trabajo es una maldad. Podrias haberlo manejado mejor.,0,1,1,0,,es,False,195538216.0,Cachoescalona1,0.976171,0.019706,0.004123,NEG
1628452744020340738,2023-02-22 17:52:44+00:00,1628452744020340738,"Lo del Kiwi,.es una niñada. Tanto color que le dieron. Ni que la mina fuese Dua Lipa o la haya traumado.
#FOMECONCHETUMADRE  Pamela Leiva beso. https://t.co/u2HS82Qq8t",63,295,127,10,https://twitter.com/Cachoescalona1/status/1628452744020340738/photo/1,es,False,,Cachoescalona1,0.947974,0.044701,0.007325,NEG
1628451995307630593,2023-02-22 17:49:45+00:00,1628224350808686593,@vidalcvale @TVN Dale color,0,1,0,0,,ro,False,145004866.0,Cachoescalona1,0.027673,0.549337,0.42299,NEU
1628451912369553417,2023-02-22 17:49:25+00:00,1628381534167113729,@Cooperativa No que la otra fuera Dua Lipa.,0,1,0,0,,es,False,7668952.0,Cachoescalona1,0.308322,0.661732,0.029946,NEU
1628451707523923970,2023-02-22 17:48:36+00:00,1628451707523923970,"Boric escondiendo la caca bajo la alfombra. 👇@JulioCesar_CHV, todo se sabe. Kiwi, Belen Mora, Pamela Leiva, *
#VINA2023 #FOMECONCHETUMADRE https://t.co/ftcDvvFOum",10,10,0,1,https://twitter.com/jovo15092012/status/1628141048663838722,es,False,,Cachoescalona1,0.790467,0.19712,0.012413,NEG
1628450453494157314,2023-02-22 17:43:37+00:00,1628438755710320640,@j0rg3_3gr0j Dale color fifi,0,1,0,0,,ro,False,1.1505081790689812e+18,Cachoescalona1,0.104894,0.704587,0.190519,NEU
1628449680572002308,2023-02-22 17:40:33+00:00,1628449680572002308,"25 chilenos han muerto, medio millon de hectareas quemadas por incendios,mascotas y fauna. El gobierno de Boric bajando el perfil como sea para que no se hable de intencionalidad.
Pico, Rodrigo Villegas. Belen Mora  #FOMECONCHETUMADRE #VINA2023 https://t.co/2eF4bJUPTQ",80,79,5,4,https://twitter.com/Cachoescalona1/status/1628449680572002308/photo/1,es,False,,Cachoescalona1,0.940207,0.054625,0.005169,NEG
1628232584978173954,2023-02-22 03:17:54+00:00,1628232584978173954,"Belen Mora, hace lo mismo que hacia en Morande. Fome, basica, una rutina solo para mujeres de clase baja. #VINA2023  #BelenMora https://t.co/H55eIxR9Q6",26,98,11,1,https://twitter.com/Cachoescalona1/status/1628232584978173954/photo/1,es,False,,Cachoescalona1,0.897552,0.092205,0.010242,NEG
