id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,NEG,NEU,POS,sentimiento
1630682662514880514,2023-02-28 21:33:38+00:00,1630682662514880514,"RT @GmoRamirez: Los que marchaban por la educación pública, terminaron por destruirla. 

Haciéndose una pasada electoral eso sí. Buen negoc…",921,0,0,0,,es,False,,camilaemiliasv,0.8443,0.118103,0.037598,NEG
1630666070288637980,2023-02-28 20:27:42+00:00,1630666070288637980,"RT @cleovar: Según Tohá ingresar al país a la mala es “falta”. Contarán c/Registro civil ambulatorio(para evitarles la espera, no como el c…",155,0,0,0,,es,False,,camilaemiliasv,0.417969,0.564808,0.017224,NEU
1630665993138712576,2023-02-28 20:27:23+00:00,1630665993138712576,"RT @margotaguila: Buen análisis del autor de este pequeño texto titulado Chivo Expiatorio. Los que están en el poder Pdte, Ministros, Diput…",51,0,0,0,,es,False,,camilaemiliasv,0.146237,0.573129,0.280635,NEU
1630664369150238720,2023-02-28 20:20:56+00:00,1630664369150238720,RT @ladera_sur: Un impactante video se viralizó ayer por redes sociales que muestra como las olas están prácticamente encima del hotel Punt…,830,0,0,0,,es,False,,camilaemiliasv,0.381898,0.460888,0.157214,NEU
1630663913875316751,2023-02-28 20:19:07+00:00,1630663913875316751,"RT @conmiplataNO: No sólo demora de dos meses en atención tiene el Registro Civil, ahora se descubre una mafia que traficaba horas. 
Y la #…",180,0,0,0,,es,False,,camilaemiliasv,0.80648,0.180468,0.013053,NEG
1630648990483005441,2023-02-28 19:19:49+00:00,1630648990483005441,"RT @cleovar: No hay diferencia si Karamanos habla a título personal o representa al q quieren hacer creer q es “su pareja”. Ambos, y quiene…",27,0,0,0,,es,False,,camilaemiliasv,0.354838,0.623599,0.021564,NEU
1630639153426645001,2023-02-28 18:40:44+00:00,1630639153426645001,RT @ipoduje: Merci 🙌🇫🇷🇨🇱,24,0,0,0,,fr,False,,camilaemiliasv,0.079778,0.593451,0.32677,NEU
1630636595945586693,2023-02-28 18:30:34+00:00,1630636595945586693,"RT @conaf_minagri: ¡Muy buenos días!

Este simpático zorrito 🦊 nos indica que ya es hora de levantarse y comenzar este martes con actitud.…",36,0,0,0,,es,False,,camilaemiliasv,0.007604,0.125419,0.866977,POS
1630610391171489793,2023-02-28 16:46:27+00:00,1630610391171489793,"RT @ipoduje: Porque es difícil que funcione despliegue militar en Frontera Norte

Entrevista de Tomas Mosciatti a ex general Griffins

http…",86,0,0,0,,es,False,,camilaemiliasv,0.920734,0.073931,0.005335,NEG
1630609347079290929,2023-02-28 16:42:18+00:00,1630609347079290929,"RT @cgloriabb: Q bien @merbi2 en @conectados921 !
“La igualdad de género denigra a la mujer. Parte de la base q la mujer es inferior y q ne…",20,0,0,0,,es,False,,camilaemiliasv,0.726909,0.207033,0.066058,NEG
1630608514799247361,2023-02-28 16:38:59+00:00,1630608514799247361,"RT @madero_cl: 🟢#Antofagasta| Con motivo del inicio del Mes del Aire y del Espacio, un caza F-16 efectuó un sobrevuelo por la ciudad, el cu…",12,0,0,0,,es,False,,camilaemiliasv,0.293846,0.651513,0.054641,NEU
1630607331657498635,2023-02-28 16:34:17+00:00,1630607331657498635,"En Nicaragua la dictadura de Ortega prohibió el Via Crucis en las calles en Cuaresma y Semana Santa. En Chile, el Ministerio de Cultura permite ofensas y agravios contra la Virgen del Carmen. Los comunistas son iguales en todos lados https://t.co/ZMybZ0JA3e",216,265,36,2,https://twitter.com/camilaemiliasv/status/1630607331657498635/photo/1,es,False,,camilaemiliasv,0.907459,0.081977,0.010564,NEG
1630592373897003009,2023-02-28 15:34:51+00:00,1630592373897003009,RT @ipoduje: Ojo. No aplica al 40% que evade en Santiago.,50,0,0,0,,es,False,,camilaemiliasv,0.254425,0.682689,0.062886,NEU
1630590729973104641,2023-02-28 15:28:19+00:00,1630590729973104641,"RT @ipoduje: Diputado @vladomirosevic es el verdadero padre de las volteretas. 

- Hizo campaña por Piñera y luego por Boric.

- Voto en co…",2007,0,0,0,,es,False,,camilaemiliasv,0.612741,0.321006,0.066253,NEG
