id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,NEG,NEU,POS,sentimiento
826571708052209665,2017-01-31 23:23:46+00:00,826510346387124225,"@Gusaguayo @BancoEstado, 👏👏👏👏👏excelente idea ❗❗",0,0,0,0,,es,False,173049627.0,ablanch4,0.075818,0.485802,0.438379,NEU
826571525826428928,2017-01-31 23:23:03+00:00,826571525826428928,"RT @Gusaguayo: Opino que @BancoEstado  debería dejar de cobrar los 300 pesos por giro en zonas afectadas por incendio, opinan lo mismo?",8,0,0,0,,es,False,,ablanch4,0.450123,0.525402,0.024475,NEU
826567178283520000,2017-01-31 23:05:46+00:00,826567178283520000,"RT @NIGGA_JOSE: Esta es la silenciosa labor del avión Naval P-295, los ""ojos"" del Supertanker en los incendios del sur de Chile. https://t.…",31,0,0,0,,es,False,,ablanch4,0.904012,0.087758,0.00823,NEG
826566862561562624,2017-01-31 23:04:31+00:00,826441960961482759,@NIGGA_JOSE @ClaudiaDecurgez  imposible no emocionarse 👏👏💕,0,0,0,0,,es,False,119604315.0,ablanch4,0.057981,0.352753,0.589266,POS
826566641811079170,2017-01-31 23:03:38+00:00,826566641811079170,RT @NIGGA_JOSE: La increíble descarga del #SuperTanker en #Dichato https://t.co/gbwpG4vZAy,110,0,0,0,https://twitter.com/AbrajamGalaz/status/826435051474780161/video/1,es,False,,ablanch4,0.089762,0.590905,0.319333,NEU
826566458041888769,2017-01-31 23:02:55+00:00,826482763746463749,@24HorasTVN @ClaudiaDecurgez que emoción. Que orgullo 👏👏👏👏  que Dios lo proteja lo cuide es un alma generosa 🙏..,2,2,0,0,,es,False,90227660.0,ablanch4,0.02353,0.139434,0.837037,POS
826566091065421824,2017-01-31 23:01:27+00:00,826566091065421824,"RT @24HorasTVN: La tremenda determinación de brigadista Conaf de 23 años: ""Si tengo que morir defendiendo un pueblo, feliz"" → https://t.co/…",107,0,0,0,,es,False,,ablanch4,0.074035,0.25053,0.675435,POS
826566047226531840,2017-01-31 23:01:17+00:00,826566047226531840,RT @conaf_minagri: [PRENSA] Así es el trabajo de los brigadistas de CONAF en los incendios forestales #AltoALosIncendiosForestales https://…,130,0,0,0,,es,False,,ablanch4,0.519448,0.432532,0.048021,NEG
826565961864138752,2017-01-31 23:00:56+00:00,826475048902983681,@pewos liiiiiiiindos mil gracias 🐝🐝🐝🐝🐝🐝🌷👏👏👏👏👏👏👏👏👏👏👏👏,0,0,0,0,,es,False,351299305.0,ablanch4,0.143912,0.537769,0.318319,NEU
826565599358771200,2017-01-31 22:59:30+00:00,826565599358771200,RT @pewos: Hoy compramos 34kgs de azúcar!! Estas pequeñas (y otras) no pasarán hambre! ❤️😘😏😍💪🏻 #PewosOnFire https://t.co/h1fAAQbEYn,114,0,0,0,https://twitter.com/pewos/status/826475048902983681/photo/1,es,False,,ablanch4,0.030024,0.467571,0.502405,POS
