id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,NEG,NEU,POS,sentimiento
826573173172924416,2017-01-31 23:29:36+00:00,826573173172924416,RT @josesaez24: Foco incendió sector quivolgo Constitución @ExtraChile @Emergencias_7 @InfoNuble @JimenaCaceresH @biobio https://t.co/YHKHH…,2,0,0,0,,es,False,,InfoNuble,0.550031,0.386958,0.063011,NEG
826569199069827072,2017-01-31 23:13:48+00:00,826569199069827072,Bomberos #Quillon en apoyo a CB #Chillan por incendio forestal sector Santa Cruz de Cuca #InfoÑuble,5,1,2,0,,es,False,,InfoNuble,0.456976,0.481296,0.061728,NEU
826568568129122304,2017-01-31 23:11:18+00:00,826568568129122304,"RT @bomberoschillan: Acoma Ferretería aporta con palas, rosones y guantes a Bomberos Chillán,  agradecimientos a su Gerente General Mario E…",85,0,0,0,,es,False,,InfoNuble,0.065288,0.379342,0.55537,POS
826567940380192768,2017-01-31 23:08:48+00:00,826567940380192768,RT @esteban_1181: Foco altura pasarela Juan Riquelme sector Palomares en #Concepcion @Tragahumosfire @FernandoRainr @infobiobio @InfoNuble…,11,0,0,0,,es,False,,InfoNuble,0.454934,0.468818,0.076248,NEU
826563269049581575,2017-01-31 22:50:14+00:00,826563269049581575,"#Coelemu Sector Las Palmas, incendio forestal, bomberos concurre al lugar #InfoÑuble",5,3,1,1,,es,False,,InfoNuble,0.355107,0.592182,0.052711,NEU
826562952698408961,2017-01-31 22:48:59+00:00,826562952698408961,"RT @gorebiobio: 🔴 INFORMACIÓN OFICIAL ACTUALIZADA 19.00 HORAS:
En Biobío hay 87 incendios activos: 
29 controlados.
58 en combate y observa…",44,0,0,0,,es,False,,InfoNuble,0.171545,0.750176,0.078278,NEU
826557478607413249,2017-01-31 22:27:14+00:00,826552951799951360,@Andrezautomata @infobiobio @ChillanOnline https://t.co/1PqZrvliOo,0,0,1,0,https://twitter.com/Carabdechile/status/826550432524820480,qme,False,132096976.0,InfoNuble,0.092804,0.73752,0.169676,NEU
826557452099416067,2017-01-31 22:27:07+00:00,826552951799951360,@Andrezautomata @infobiobio @ChillanOnline https://t.co/1PqZrvliOo,0,0,0,0,https://twitter.com/Carabdechile/status/826550432524820480,qme,False,132096976.0,InfoNuble,0.092804,0.73752,0.169676,NEU
826557433195671552,2017-01-31 22:27:03+00:00,826552951799951360,@AndresGuty65 @infobiobio @ChillanOnline https://t.co/1PqZrvliOo,0,0,1,0,https://twitter.com/Carabdechile/status/826550432524820480,qme,False,8.100095544696545e+17,InfoNuble,0.092804,0.73752,0.169676,NEU
826557409346912257,2017-01-31 22:26:57+00:00,826554320942485505,@Hulk_litro @llanos_mauricio @infobiobio @ChillanOnline https://t.co/1PqZrvliOo,0,0,0,0,https://twitter.com/Carabdechile/status/826550432524820480,qme,False,340235627.0,InfoNuble,0.0735,0.802318,0.124182,NEU
