id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,NEG,NEU,POS,sentimiento
1333552541100101632,2020-11-30 23:24:36+00:00,1333552541100101632,Vamos Lista A!!! 10-13 de Diciembre #EleccionesColmed #TransformandoJuntxs https://t.co/e7LidL2JUC,16,54,3,3,https://twitter.com/colmedchile/status/1333543172979519488,es,False,,Izkia,0.07027,0.695617,0.234113,NEU
1333542035907866625,2020-11-30 22:42:52+00:00,1333542035907866625,"Ahora... Encuentro Regional Concepción! 👇🏾👇🏾👇🏾 De este 10 al 13 de Diciembre, en las elecciones del @colmedchile  vota lista A! https://t.co/lki3tTEtYS",7,31,2,1,https://twitter.com/O2colmed/status/1333459252053221379,es,False,,Izkia,0.06364,0.791101,0.145259,NEU
1333517639667359747,2020-11-30 21:05:55+00:00,1333517639667359747,RT @O2colmed: Propuesta 5: #COLMEDIGITAL es fundamental para una gestión moderna del #COLMED. #TransformandoJuntos propone terminar con la…,5,0,0,0,,es,False,,Izkia,0.149462,0.690956,0.159582,NEU
1333463774095929346,2020-11-30 17:31:52+00:00,1333463774095929346,RT @cbecerrav: He desempeñado distintos roles gremiales en @MgzChile @colmedrancagua @colmedchile y @falmedchile. Espero seguir aportando c…,26,0,0,0,,es,False,,Izkia,0.016262,0.3245,0.659238,POS
1333439265204822016,2020-11-30 15:54:29+00:00,1333439265204822016,👏🏾👏🏾👏🏾 https://t.co/hULPdR545j,5,13,0,0,https://twitter.com/cbecerrav/status/1333438973365149708,art,False,,Izkia,0.142925,0.619822,0.237253,NEU
1333423858410459136,2020-11-30 14:53:16+00:00,1333423858410459136,RT @salvati_cl: Hoy Presentamos nuestra propuesta  para elecciones @colmedrancagua con toda la visión de trabajo para la salud en la región…,8,0,0,0,,es,False,,Izkia,0.029525,0.35577,0.614704,POS
1333405049943445508,2020-11-30 13:38:32+00:00,1333405049943445508,"RT @O2colmed: Logro 4: #TransformandoJuntos realizó una gestión financiera eficiente, con el foco en la austeridad y la transparencia de la…",7,0,0,0,,es,False,,Izkia,0.036198,0.265123,0.698679,POS
1333352912249032706,2020-11-30 10:11:21+00:00,1333352912249032706,"RT @verupia: Amiguitxs, les cuento que voy como candidata como Consejera Regional en el COLMED de Puerto Montt por la lista Transformando J…",22,0,0,0,,es,False,,Izkia,0.027327,0.685247,0.287426,NEU
1333072679428091904,2020-11-29 15:37:48+00:00,1333072679428091904,"RT @O2colmed: Logro 3: #TransformandoJuntos el #COLMED ha logrado que los espacios internos tengan una mirada de #género activa, para corre…",8,0,0,0,,es,False,,Izkia,0.057263,0.509995,0.432741,NEU
1332857833566728193,2020-11-29 01:24:05+00:00,1332857833566728193,RT @colmedsomostod1: Enriquecedor día de trabajo! Acaba de terminar el lanzamiento oficial de nuestro programa de @colmedsomostod1 !🌟muchís…,4,0,0,0,,es,False,,Izkia,0.003964,0.046012,0.950024,POS
1332838988558766080,2020-11-29 00:09:12+00:00,1332838988558766080,RT @O2colmed: Propuesta 3: Protección a los médic@s en #formación. La lista #TransformandoJuntos el #COLMED se compromete con los y las col…,11,0,0,0,,es,False,,Izkia,0.094598,0.688525,0.216877,NEU
1332815819307446272,2020-11-28 22:37:08+00:00,1332815819307446272,"RT @colmedchile: [#ResumenSemanal] Instruyen suspensión de proceso de revisión de planes médicos de Isapre Nueva Masvida
https://t.co/umU23…",17,0,0,0,,es,False,,Izkia,0.371172,0.549353,0.079474,NEU
1332688923781435399,2020-11-28 14:12:54+00:00,1332688923781435399,RT @O2colmed: Logro 2: Mejorar la democracia del #COLMED implica mejorar sustancialmente la participación: abriendo y reabriendo espacios y…,12,0,0,0,,es,False,,Izkia,0.046,0.403756,0.550244,POS
1332388368458592261,2020-11-27 18:18:36+00:00,1332388368458592261,"RT @Pa__tty: Agradecida de La Cuarta, con esta consideración 🤓 junto a l@s doc @izkia @sebasugarte @pdazan la #tiapikachu y la genia de @Mi…",20,0,0,0,,es,False,,Izkia,0.006295,0.07956,0.914145,POS
1332361270855655436,2020-11-27 16:30:55+00:00,1332361270855655436,RT @O2colmed: Hoy tenemos un encuentro entre generaciones 🧑‍💻🧓 Felices de poder realizar el Encuentro #TransformandoJuntos para nuestros Mé…,6,0,0,0,,es,False,,Izkia,0.020516,0.23757,0.741914,POS
1332343527418847233,2020-11-27 15:20:25+00:00,1332343527418847233,"RT @colmedchile: [#AHORA] Dra. @Izkia Siches, participa en #MesaSocialCOVID, donde se aborda la situación actual del sistema de salud junto…",11,0,0,0,,es,False,,Izkia,0.173203,0.682688,0.144109,NEU
1332333836282318848,2020-11-27 14:41:54+00:00,1332333836282318848,Que gran video! 👇🏽👇🏽👇🏽 https://t.co/3TR29JFWDf,3,27,1,3,https://twitter.com/O2colmed/status/1332308196535353347,es,False,,Izkia,0.07441,0.46008,0.465511,POS
1332333672305922050,2020-11-27 14:41:15+00:00,1332333672305922050,RT @O2colmed: #TransformandoJuntos el #COLMED y la Salud ha logrado en 3 años oxigenar el Colegio y posicionarlo como una de las institucio…,11,0,0,0,,es,False,,Izkia,0.036878,0.393968,0.569155,POS
1332137565638565895,2020-11-27 01:42:00+00:00,1332137565638565895,TransformandoJuntxs @O2colmed 2da temporada! #EleccionesColmed https://t.co/hCbRweeD4N,21,113,5,2,https://twitter.com/izkia/status/1332137565638565895/video/1,es,False,,Izkia,0.026032,0.475686,0.498283,POS
1332096790955429888,2020-11-26 22:59:58+00:00,1332096790955429888,"RT @wghchile: 🔴 Felicitamos a estas 5 Mujeres Líderes en la Salud por su gran labor de crear una mejor sociedad.

¡Ayúdennos a difundir sus…",34,0,0,0,,es,False,,Izkia,0.041856,0.362961,0.595182,POS
1332077570456686592,2020-11-26 21:43:36+00:00,1332077570456686592,RT @O2colmed: Hoy comenzaremos a compartir parte de nuestros propuestas como lista #TransformandoJuntos el #COLMED para el futuro de nuestr…,9,0,0,0,,es,False,,Izkia,0.040244,0.561421,0.398335,NEU
1332074776882515969,2020-11-26 21:32:30+00:00,1332074776882515969,"En breve nos encontramos para conversar de nuestro programa y las propuestas para APS, MGZ y Residentes. Los y las esperamos! https://t.co/uqHhdfMwUc",7,32,2,0,https://twitter.com/O2colmed/status/1331632766958661633,es,False,,Izkia,0.018349,0.363177,0.618475,POS
1331943632102977537,2020-11-26 12:51:22+00:00,1331943632102977537,"RT @colmedchile: Ya no necesitas salir de casa para realizar tu registro como nuev@ colegiad@, ya que lo puedes hacer de forma #Online sólo…",12,0,0,0,,es,False,,Izkia,0.040082,0.695481,0.264437,NEU
1331752948494454785,2020-11-26 00:13:40+00:00,1331752948494454785,RT @colmedchile: [#EclipseSeguro🌗] Este diciembre se podrá observar en nuestro país uno de los fenómenos astronómicos que se verá en gran p…,9,0,0,0,,es,False,,Izkia,0.049944,0.694199,0.255858,NEU
1331738839442989057,2020-11-25 23:17:36+00:00,1331738839442989057,Pase a leer la propuesta de nuestro equipo! 👇🏽👇🏽👇🏽 https://t.co/1r54pE9lLL,14,60,2,2,https://twitter.com/O2colmed/status/1331734475034816516,es,False,,Izkia,0.076015,0.78269,0.141295,NEU
1331690336641544198,2020-11-25 20:04:52+00:00,1331690336641544198,"Ayuda @TwitterLatAm! Le han hackeado la cuenta a @Francrispi Presidenta del Departamento de Genero y Salud de @colmedchile. Le han cambiado la foto, el correo y el teléfono.",154,186,11,3,,es,False,,Izkia,0.945116,0.051332,0.003552,NEG
1331658066656452610,2020-11-25 17:56:38+00:00,1331658066656452610,"Invitamos a los y las colegas de APS, Residentes y Generales de zona a nuestro encuentro pensado para ustedes. Inscríbete aquí 👉🏽https://t.co/ouPrXV0Pja #TransformandoJuntxs #EleccionesColmed https://t.co/kDJAGc5G6H",7,19,1,0,http://bit.ly/AgrupacionesO2,es,False,,Izkia,0.116396,0.721123,0.162481,NEU
