id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,NEG,NEU,POS,sentimiento
1333556077103820804,2020-11-30 23:38:39+00:00,1333554752962129922,"@Camilomorales No logro comprender la artificial polémica, parece que solo pretende distraer del foco la importancia de que NNA tengan participación incidente... no quieren que participen, no se comprende de otra forma...",84,640,326,114,,es,False,59139356.0,Pa__tty,0.965627,0.031235,0.003138,NEG
1333550075331698688,2020-11-30 23:14:48+00:00,1333549789229805569,@scastrotobolka 🤷🏻‍♀️,0,25,3,0,,qme,False,24428304.0,Pa__tty,0.225045,0.737079,0.037876,NEU
1333545497169178625,2020-11-30 22:56:37+00:00,1333545497169178625,"RT @conivaldesc: La Comisión de DDHH del Senado despachó a sala el proyecto que modifica la ley antidiscriminación. Se cambió el objetivo,…",60,0,0,0,,es,False,,Pa__tty,0.151906,0.704475,0.143618,NEU
1333531960770256905,2020-11-30 22:02:49+00:00,1333531960770256905,"RT @PNUDChile: La información falsa tiene un 7⃣0⃣% más de probabilidades de ser viralizada que la información verdadera.

Por eso, antes de…",104,0,0,0,,es,False,,Pa__tty,0.301104,0.621426,0.07747,NEU
1333530695784931331,2020-11-30 21:57:48+00:00,1333530695784931331,"RT @TodoMejora: Mañana 👇
A las 17 hrs es el último Conversatorio ""Niños, niñas y adolescentes en la nueva Constitución"" 🙌🌈💛💜",7,0,0,0,,es,False,,Pa__tty,0.066183,0.692231,0.241586,NEU
1333530649572020226,2020-11-30 21:57:37+00:00,1333530649572020226,RT @scastrotobolka: Me encanta!!!! 😍😍😍😍,2,0,0,0,,es,False,,Pa__tty,0.04382,0.325779,0.630401,POS
1333527544793063426,2020-11-30 21:45:17+00:00,1333458761902678017,"@leonardoastroza 🤷🏻‍♀️ojalá aparecieran para decir algo sobre los niñ@s víctimas de violencia estatal, con heridas a balas, pérdidas de ojo, daño emocional brutal... Ahí cri cri cri... Pero para asociarles a supuestos llamados a delitos corren, en fin...",3,32,46,44,,es,False,118746380.0,Pa__tty,0.848697,0.142918,0.008385,NEG
1333525904711094274,2020-11-30 21:38:46+00:00,1333525904711094274,RT @FJVargasRivas: Acá nuestra carta al dir del día de ayer en @ElMercurio_cl sobre niñez migrante. Lamentable q la autoridad mienta en rel…,47,0,0,0,,es,False,,Pa__tty,0.951281,0.043628,0.005091,NEG
1333523601056739334,2020-11-30 21:29:36+00:00,1333523601056739334,"RT @GeneradorasCL: El premio Energía de Mujer de @EnelChile distingue a 11 mujeres que, desde sus respectivos ámbitos de acción, trabajan e…",12,0,0,0,,es,False,,Pa__tty,0.02286,0.139231,0.837909,POS
1333522715324669953,2020-11-30 21:26:05+00:00,1333522715324669953,"RT @AvecesCalla: Hoy la niñez alza la voz, les ayudamos ?? https://t.co/vKuzy4IG1e 🙂Gracias a la @defensorianinez por esta campaña con incl…",7,0,0,0,https://www.youtube.com/watch?v=Equx8jJwM5Y,es,False,,Pa__tty,0.031321,0.183805,0.784874,POS
